ICOADS-302-RJP4CS|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-03 19:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJP4CS
ICOADS-302-RJP9Z6|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-03 20:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJP9Z6
ICOADS-302-RJPFL9|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-03 21:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJPFL9
ICOADS-302-RJPL94|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-03 22:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJPL94
ICOADS-302-RJPQTJ|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-03 23:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJPQTJ
ICOADS-302-RJPWES|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-04 00:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJPWES
ICOADS-302-RJQ25I|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-04 01:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJQ25I
ICOADS-302-RJQ7Q6|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-04 02:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJQ7Q6
ICOADS-302-RJQDAZ|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-04 03:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJQDAZ
ICOADS-302-RJQIXR|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-04 04:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJQIXR
ICOADS-302-RJQOIE|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-04 05:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJQOIE
ICOADS-302-RJQU3P|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-04 06:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJQU3P
ICOADS-302-RJQZXQ|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-04 07:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJQZXQ
ICOADS-302-RJR5HJ|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-04 08:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJR5HJ
ICOADS-302-RJRB2D|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-04 09:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJRB2D
ICOADS-302-RJRGOB|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-04 10:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJRGOB
ICOADS-302-RJRM8Z|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-04 11:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJRM8Z
ICOADS-302-RJRRU1|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-04 12:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJRRU1
ICOADS-302-RJRXM9|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-04 13:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJRXM9
ICOADS-302-RJS37J|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-04 14:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJS37J
ICOADS-302-RJS8TI|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-04 15:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJS8TI
ICOADS-302-RJSEGQ|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-04 16:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJSEGQ
ICOADS-302-RJSK27|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-04 17:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJSK27
ICOADS-302-RJSPL8|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-04 18:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJSPL8
ICOADS-302-RJSVCK|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-04 19:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJSVCK
ICOADS-302-RJT0YK|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-04 20:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJT0YK
ICOADS-302-RJT6JR|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-04 21:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJT6JR
ICOADS-302-RJTC2E|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-04 22:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJTC2E
ICOADS-302-RJTFH3|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-04 23:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJTFH3
ICOADS-302-RJTGV5|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-05 00:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJTGV5
ICOADS-302-RJTIDA|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-05 01:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJTIDA
ICOADS-302-RJTJNQ|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-05 02:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJTJNQ
ICOADS-302-RJTKZA|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-05 03:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJTKZA
ICOADS-302-RJTMC7|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-05 04:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJTMC7
ICOADS-302-RJTNN4|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-05 05:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJTNN4
ICOADS-302-RJTOYG|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-05 06:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJTOYG
ICOADS-302-RJTQG1|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-05 07:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJTQG1
ICOADS-302-RJTRQV|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-05 08:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJTRQV
ICOADS-302-RJTT1F|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|8.60|53.60|13|null|0|0|0.0|0|null|0.0|0.0|null|null|2|2020-11-05 09:00:00|11|3600|2|null|null|null|1|0|null|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT;2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RJTT1F
ICOADS-302-RKFHCO|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|null|DBLK|14|5|0.00|0.00|16|null|0|0|null|null|null|0.0|0.0|null|null|2|2020-11-11 12:00:00|11|3600|2|null|null|null|6|1|{ICOADS-302-XP3DPY}|2025-08-02 08:56:47|2025-08-02 08:56:47. Initial conversion from ICOADS R3.0.2T NRT; 2025-08-05 15:20:28. ('duplicate_status', 'Added duplicate information - flag'); 2025-08-05 15:20:28. ('duplicates', 'Added duplicate information - duplicates');2025-08-06 07:42:39. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:04:45. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-11|RKFHCO
