observation_id|report_id|data_policy_licence|date_time|date_time_meaning|observation_duration|longitude|latitude|crs|z_coordinate|z_coordinate_type|observation_height_above_station_surface|observed_variable|secondary_variable|observation_value|value_significance|secondary_value|units|code_table|conversion_flag|location_method|location_precision|z_coordinate_method|bbox_min_longitude|bbox_max_longitude|bbox_min_latitude|bbox_max_latitude|spatial_representativeness|quality_flag|numerical_precision|sensor_id|sensor_automation_status|exposure_of_sensor|original_precision|original_units|original_code_table|original_value|conversion_method|processing_code|processing_level|adjustment_id|traceability|advanced_qc|advanced_uncertainty|advanced_homogenisation|source_id
05JHBJ-WS|05JHBJ|0|null|2|8|56.50|-26.50|0|null|0|null|107|null|12.3|2|null|731|null|2|null|149|null|null|null|null|null|3|2|null|null|5|3|null|731|null|12.3|null|null|3|null|2|0|0|0|001-193-1899-1
05JHBK-WS|05JHBK|0|null|2|8|178.50|-29.50|0|null|0|null|107|null|15.4|2|null|731|null|2|null|15|null|null|null|null|null|3|2|null|null|5|3|null|731|null|15.4|null|null|3|null|2|0|0|0|091-201-1899-1
05JHBM-WS|05JHBM|0|null|2|8|-51.00|-35.00|0|null|0|null|107|null|12.3|2|null|731|null|2|null|null|null|null|null|null|null|3|2|null|null|5|3|null|731|null|12.3|null|null|3|null|2|0|0|0|004-156-1899-1
05JHBL-WS|05JHBL|0|null|2|8|-55.00|-39.00|0|null|0|null|107|null|1.0|2|null|731|null|2|null|null|null|null|null|null|null|3|2|null|null|5|3|null|731|null|1.0|null|null|3|null|2|0|0|0|004-156-1899-1
05JHBQ-WS|05JHBQ|0|null|2|8|8.00|-40.00|0|null|0|null|107|null|9.3|2|null|731|null|2|null|null|null|null|null|null|null|3|2|null|null|5|3|null|731|null|9.3|null|null|3|null|2|0|0|0|004-156-1899-1
05JHBN-WS|05JHBN|0|null|2|8|-58.00|-41.00|0|null|0|null|107|null|9.3|2|null|731|null|2|null|null|null|null|null|null|null|3|2|null|null|5|3|null|731|null|9.3|null|null|3|null|2|0|0|0|004-156-1899-1
05JHBO-WS|05JHBO|0|null|2|8|-56.00|-42.00|0|null|0|null|107|null|2.6|2|null|731|null|2|null|null|null|null|null|null|null|3|2|null|null|5|3|null|731|null|2.6|null|null|3|null|2|0|0|0|004-156-1899-1
05JHBP-WS|05JHBP|0|null|2|8|8.00|-43.00|0|null|0|null|107|null|9.3|2|null|731|null|2|null|null|null|null|null|null|null|3|2|null|null|5|3|null|731|null|9.3|null|null|3|null|2|0|0|0|004-156-1899-1
05JHBR-WS|05JHBR|0|null|2|8|-117.50|-54.50|0|null|0|null|107|null|12.3|2|null|731|null|2|null|13|null|null|null|null|null|3|2|null|null|5|3|null|731|null|12.3|null|null|3|null|2|0|0|0|091-201-1899-1
05JHBU-WS|05JHBU|0|null|2|8|-60.00|-55.00|0|null|0|null|107|null|6.7|2|null|731|null|2|null|null|null|null|null|null|null|3|2|null|null|5|3|null|731|null|6.7|null|null|3|null|2|0|0|0|004-156-1899-1
05JHBS-WS|05JHBS|0|null|2|8|-69.00|-56.00|0|null|0|null|107|null|12.3|2|null|731|null|2|null|null|null|null|null|null|null|3|2|null|null|5|3|null|731|null|12.3|null|null|3|null|2|0|0|0|004-156-1899-1
05JHBT-WS|05JHBT|0|null|2|8|-66.00|-56.00|0|null|0|null|107|null|9.3|2|null|731|null|2|null|null|null|null|null|null|null|3|2|null|null|5|3|null|731|null|9.3|null|null|3|null|2|0|0|0|004-156-1899-1
05JHBY-WS|05JHBY|0|null|2|8|-22.50|56.50|0|null|0|null|107|null|19.0|2|null|731|null|2|null|13|null|null|null|null|null|3|2|null|null|5|3|null|731|null|19.0|null|null|3|null|2|0|0|0|091-201-1899-1
05JHBX-WS|05JHBX|0|null|2|8|-22.50|50.50|0|null|0|null|107|null|19.0|2|null|731|null|2|null|132|null|null|null|null|null|3|2|null|null|5|3|null|731|null|19.0|null|null|3|null|2|0|0|0|001-193-1899-1
05JHBZ-WS|05JHBZ|0|null|2|8|-21.50|48.50|0|null|0|null|107|null|12.3|2|null|731|null|2|null|133|null|null|null|null|null|3|2|null|null|5|3|null|731|null|12.3|null|null|3|null|2|0|0|0|001-193-1899-1
05JHC0-WS|05JHC0|0|null|2|8|-11.00|48.00|0|null|0|null|107|null|12.3|2|null|731|null|2|null|null|null|null|null|null|null|3|2|null|null|5|3|null|731|null|12.3|null|null|3|null|2|0|0|0|004-156-1899-1
05JHC2-WS|05JHC2|0|null|2|8|-8.50|47.50|0|null|0|null|107|null|15.4|2|null|731|null|2|null|134|null|null|null|null|null|3|2|null|null|5|3|null|731|null|15.4|null|null|3|null|2|0|0|0|001-193-1899-1
05JHC1-WS|05JHC1|0|null|2|8|-8.50|45.50|0|null|0|null|107|null|15.4|2|null|731|null|2|null|14|null|null|null|null|null|3|2|null|null|5|3|null|731|null|15.4|null|null|3|null|2|0|0|0|091-201-1899-1
05JHC4-WS|05JHC4|0|null|2|8|-73.50|39.50|0|null|0|null|107|null|2.6|2|null|731|null|2|null|14|null|null|null|null|null|3|2|null|null|5|3|null|731|null|2.6|null|null|3|null|2|0|0|0|091-201-1899-1
05JHC7-WS|05JHC7|0|null|2|8|-11.50|36.50|0|null|0|null|107|null|2.6|2|null|731|null|2|null|14|null|null|null|null|null|3|2|null|null|5|3|null|731|null|2.6|null|null|3|null|2|0|0|0|091-201-1899-1
05JHC3-WS|05JHC3|0|null|2|8|169.50|34.50|0|null|0|null|107|null|15.4|2|null|731|null|2|null|144|null|null|null|null|null|3|2|null|null|5|3|null|731|null|15.4|null|null|3|null|2|0|0|0|001-192-1899-1
05JHC5-WS|05JHC5|0|null|2|8|-22.50|31.50|0|null|0|null|107|null|9.3|2|null|731|null|2|null|146|null|null|null|null|null|3|2|null|null|5|3|null|731|null|9.3|null|null|3|null|2|0|0|0|001-192-1899-1
05JHC6-WS|05JHC6|0|null|2|8|-15.50|31.50|0|null|0|null|107|null|6.7|2|null|731|null|2|null|146|null|null|null|null|null|3|2|null|null|5|3|null|731|null|6.7|null|null|3|null|2|0|0|0|001-193-1899-1
05JHC9-WS|05JHC9|0|null|2|8|-15.50|28.50|0|null|0|null|107|null|2.6|2|null|731|null|2|null|15|null|null|null|null|null|3|2|null|null|5|3|null|731|null|2.6|null|null|3|null|2|0|0|0|091-201-1899-1
05JHC8-WS|05JHC8|0|null|2|8|-16.50|25.50|0|null|0|null|107|null|12.3|2|null|731|null|2|null|15|null|null|null|null|null|3|2|null|null|5|3|null|731|null|12.3|null|null|3|null|2|0|0|0|091-201-1899-1
05JHCA-WS|05JHCA|0|null|2|8|47.50|12.50|0|null|0|null|107|null|9.3|2|null|731|null|2|null|155|null|null|null|null|null|3|2|null|null|5|3|null|731|null|9.3|null|null|3|null|2|0|0|0|001-193-1899-1
05JHCC-WS|05JHCC|0|null|2|8|-17.50|12.50|0|null|0|null|107|null|4.6|2|null|731|null|2|null|16|null|null|null|null|null|3|2|null|null|5|3|null|731|null|4.6|null|null|3|null|2|0|0|0|091-201-1899-1
05JHCB-WS|05JHCB|0|null|2|8|52.50|11.50|0|null|0|null|107|null|6.7|2|null|731|null|2|null|155|null|null|null|null|null|3|2|null|null|5|3|null|731|null|6.7|null|null|3|null|2|0|0|0|001-193-1899-1
05JHCD-WS|05JHCD|0|null|2|8|-16.50|10.50|0|null|0|null|107|null|0.0|2|null|731|null|2|null|16|null|null|null|null|null|3|2|null|null|5|3|null|731|null|0.0|null|null|3|null|2|0|0|0|091-201-1899-1
05JHCE-WS|05JHCE|0|null|2|8|165.50|-8.50|0|null|0|null|107|null|2.6|2|null|731|null|2|null|156|null|null|null|null|null|3|2|null|null|5|3|null|731|null|2.6|null|null|3|null|2|0|0|0|001-192-1899-1
