observation_id|report_id|data_policy_licence|date_time|date_time_meaning|observation_duration|longitude|latitude|crs|z_coordinate|z_coordinate_type|observation_height_above_station_surface|observed_variable|secondary_variable|observation_value|value_significance|secondary_value|units|code_table|conversion_flag|location_method|location_precision|z_coordinate_method|bbox_min_longitude|bbox_max_longitude|bbox_min_latitude|bbox_max_latitude|spatial_representativeness|quality_flag|numerical_precision|sensor_id|sensor_automation_status|exposure_of_sensor|original_precision|original_units|original_code_table|original_value|conversion_method|processing_code|processing_level|adjustment_id|traceability|advanced_qc|advanced_uncertainty|advanced_homogenisation|source_id
ICOADS-302-M3RFZS-SST|ICOADS-302-M3RFZS|0|2016-04-11 10:00:00|2|8|-67.30|-52.10|0|null|0|null|95|null|289.75|2|null|5|null|0|null|13|null|null|null|null|null|3|1|null|null|5|3|null|60|null|16.6|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3RN40-SST|ICOADS-302-M3RN40|0|2016-04-11 11:00:00|2|8|-67.10|-52.00|0|null|0|null|95|null|289.65|2|null|5|null|0|null|13|null|null|null|null|null|3|1|null|null|5|3|null|60|null|16.5|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3RUD2-SST|ICOADS-302-M3RUD2|0|2016-04-11 12:00:00|2|8|-66.90|-51.80|0|null|0|null|95|null|282.25|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|9.1|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3S1DF-SST|ICOADS-302-M3S1DF|0|2016-04-11 13:00:00|2|8|-66.60|-51.70|0|null|0|null|95|null|282.25|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|9.1|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3S8C4-SST|ICOADS-302-M3S8C4|0|2016-04-11 14:00:00|2|8|-66.30|-51.60|0|null|0|null|95|null|281.95|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|8.8|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3SFDT-SST|ICOADS-302-M3SFDT|0|2016-04-11 15:00:00|2|8|-66.10|-51.50|0|null|0|null|95|null|281.85|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|8.7|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3SMFR-SST|ICOADS-302-M3SMFR|0|2016-04-11 16:00:00|2|8|-65.80|-51.40|0|null|0|null|95|null|281.65|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|8.5|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3STF6-SST|ICOADS-302-M3STF6|0|2016-04-11 17:00:00|2|8|-65.50|-51.40|0|null|0|null|95|null|281.55|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|8.4|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3T0TL-SST|ICOADS-302-M3T0TL|0|2016-04-11 18:00:00|2|8|-65.20|-51.30|0|null|0|null|95|null|281.35|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|8.2|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3T7WJ-SST|ICOADS-302-M3T7WJ|0|2016-04-11 19:00:00|2|8|-64.90|-51.10|0|null|0|null|95|null|281.25|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|8.1|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3TEZR-SST|ICOADS-302-M3TEZR|0|2016-04-11 20:00:00|2|8|-64.70|-51.00|0|null|0|null|95|null|281.25|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|8.1|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3TLZ8-SST|ICOADS-302-M3TLZ8|0|2016-04-11 21:00:00|2|8|-64.50|-50.80|0|null|0|null|95|null|281.35|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|8.2|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3TSS8-SST|ICOADS-302-M3TSS8|0|2016-04-11 22:00:00|2|8|-64.30|-50.70|0|null|0|null|95|null|281.35|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|8.2|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-ZNJSZM-SST|ICOADS-302-ZNJSZM|0|2016-04-11 23:00:00|2|8|-64.20|-50.50|0|null|0|null|95|null|281.45|2|null|5|null|0|null|1|null|null|null|null|null|3|0|null|null|5|3|null|60|null|8.3|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-172-798-2016-4
ICOADS-302-M3U4CZ-SST|ICOADS-302-M3U4CZ|0|2016-04-12 00:00:00|2|8|-64.00|-50.30|0|null|0|null|95|null|281.75|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|8.6|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3UBBT-SST|ICOADS-302-M3UBBT|0|2016-04-12 01:00:00|2|8|-63.80|-50.10|0|null|0|null|95|null|281.85|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|8.7|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3UI79-SST|ICOADS-302-M3UI79|0|2016-04-12 02:00:00|2|8|-63.70|-49.90|0|null|0|null|95|null|282.45|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|9.3|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3UPDG-SST|ICOADS-302-M3UPDG|0|2016-04-12 03:00:00|2|8|-63.50|-49.80|0|null|0|null|95|null|282.35|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|9.2|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3UW59-SST|ICOADS-302-M3UW59|0|2016-04-12 04:00:00|2|8|-63.40|-49.60|0|null|0|null|95|null|282.55|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|9.4|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3V35X-SST|ICOADS-302-M3V35X|0|2016-04-12 05:00:00|2|8|-63.20|-49.50|0|null|0|null|95|null|282.85|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|9.7|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3VAN0-SST|ICOADS-302-M3VAN0|0|2016-04-12 06:00:00|2|8|-63.00|-49.30|0|null|0|null|95|null|282.75|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|9.6|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3VHRA-SST|ICOADS-302-M3VHRA|0|2016-04-12 07:00:00|2|8|-62.80|-49.20|0|null|0|null|95|null|283.25|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|10.1|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3VOV1-SST|ICOADS-302-M3VOV1|0|2016-04-12 08:00:00|2|8|-62.60|-49.00|0|null|0|null|95|null|283.05|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|9.9|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3VW24-SST|ICOADS-302-M3VW24|0|2016-04-12 09:00:00|2|8|-62.30|-48.90|0|null|0|null|95|null|283.15|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|10.0|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3W336-SST|ICOADS-302-M3W336|0|2016-04-12 10:00:00|2|8|-62.10|-48.70|0|null|0|null|95|null|284.05|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|10.9|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3WA5M-SST|ICOADS-302-M3WA5M|0|2016-04-12 11:00:00|2|8|-61.90|-48.50|0|null|0|null|95|null|283.35|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|10.2|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3WHMS-SST|ICOADS-302-M3WHMS|0|2016-04-12 12:00:00|2|8|-61.70|-48.40|0|null|0|null|95|null|283.25|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|10.1|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3WOQ4-SST|ICOADS-302-M3WOQ4|0|2016-04-12 13:00:00|2|8|-61.50|-48.20|0|null|0|null|95|null|283.45|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|10.3|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3WVXF-SST|ICOADS-302-M3WVXF|0|2016-04-12 14:00:00|2|8|-61.30|-48.10|0|null|0|null|95|null|283.65|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|10.5|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3X32E-SST|ICOADS-302-M3X32E|0|2016-04-12 15:00:00|2|8|-61.10|-47.90|0|null|0|null|95|null|283.45|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|10.3|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3XAAB-SST|ICOADS-302-M3XAAB|0|2016-04-12 16:00:00|2|8|-60.90|-47.80|0|null|0|null|95|null|283.35|2|null|5|null|0|null|13|null|null|null|null|null|3|1|null|null|5|3|null|60|null|10.2|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3XHIW-SST|ICOADS-302-M3XHIW|0|2016-04-12 17:00:00|2|8|-60.70|-47.70|0|null|0|null|95|null|282.55|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|9.4|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3XOVT-SST|ICOADS-302-M3XOVT|0|2016-04-12 18:00:00|2|8|-60.50|-47.50|0|null|0|null|95|null|282.25|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|9.1|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3XVAT-SST|ICOADS-302-M3XVAT|0|2016-04-12 19:00:00|2|8|-60.30|-47.30|0|null|0|null|95|null|281.95|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|8.8|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3Y2BF-SST|ICOADS-302-M3Y2BF|0|2016-04-12 20:00:00|2|8|-60.10|-47.20|0|null|0|null|95|null|281.85|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|8.7|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3Y91X-SST|ICOADS-302-M3Y91X|0|2016-04-12 21:00:00|2|8|-59.90|-47.00|0|null|0|null|95|null|282.05|2|null|5|null|0|null|13|null|null|null|null|null|3|1|null|null|5|3|null|60|null|8.9|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3YFL1-SST|ICOADS-302-M3YFL1|0|2016-04-12 22:00:00|2|8|-59.70|-46.90|0|null|0|null|95|null|280.65|2|null|5|null|0|null|13|null|null|null|null|null|3|0|null|null|5|3|null|60|null|7.5|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-ZNIGCD-SST|ICOADS-302-ZNIGCD|0|2016-04-12 23:00:00|2|8|-59.50|-46.70|0|null|0|null|95|null|280.95|2|null|5|null|0|null|1|null|null|null|null|null|3|0|null|null|5|3|null|60|null|7.8|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-172-798-2016-4
ICOADS-302-M3PR0P-SST|ICOADS-302-M3PR0P|0|2016-04-11 00:00:00|2|8|-36.20|-10.70|0|null|0|null|95|null|302.25|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|29.1|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3PVM1-SST|ICOADS-302-M3PVM1|0|2016-04-11 01:00:00|2|8|-36.20|-10.60|0|null|0|null|95|null|302.45|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|29.3|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3Q0D8-SST|ICOADS-302-M3Q0D8|0|2016-04-11 02:00:00|2|8|-36.30|-10.60|0|null|0|null|95|null|302.25|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|29.1|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3Q568-SST|ICOADS-302-M3Q568|0|2016-04-11 03:00:00|2|8|-36.40|-10.70|0|null|0|null|95|null|302.25|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|29.1|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3Q996-SST|ICOADS-302-M3Q996|0|2016-04-11 04:00:00|2|8|-36.50|-10.70|0|null|0|null|95|null|302.15|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|29.0|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3QFMH-SST|ICOADS-302-M3QFMH|0|2016-04-11 05:00:00|2|8|-36.40|-10.70|0|null|0|null|95|null|302.25|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|29.1|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3QMZI-SST|ICOADS-302-M3QMZI|0|2016-04-11 06:00:00|2|8|-36.40|-10.60|0|null|0|null|95|null|302.15|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|29.0|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3QU24-SST|ICOADS-302-M3QU24|0|2016-04-11 07:00:00|2|8|-36.30|-10.60|0|null|0|null|95|null|302.05|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|28.9|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3R15V-SST|ICOADS-302-M3R15V|0|2016-04-11 08:00:00|2|8|-36.30|-10.60|0|null|0|null|95|null|302.25|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|29.1|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3R8DS-SST|ICOADS-302-M3R8DS|0|2016-04-11 09:00:00|2|8|-36.40|-10.60|0|null|0|null|95|null|302.25|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|29.1|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3RFEL-SST|ICOADS-302-M3RFEL|0|2016-04-11 10:00:00|2|8|-36.40|-10.70|0|null|0|null|95|null|302.05|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|28.9|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3RMK8-SST|ICOADS-302-M3RMK8|0|2016-04-11 11:00:00|2|8|-36.30|-10.60|0|null|0|null|95|null|302.15|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|29.0|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3RTQG-SST|ICOADS-302-M3RTQG|0|2016-04-11 12:00:00|2|8|-36.40|-10.60|0|null|0|null|95|null|302.15|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|29.0|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3S0TW-SST|ICOADS-302-M3S0TW|0|2016-04-11 13:00:00|2|8|-36.40|-10.70|0|null|0|null|95|null|302.25|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|29.1|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3S7QX-SST|ICOADS-302-M3S7QX|0|2016-04-11 14:00:00|2|8|-36.40|-10.70|0|null|0|null|95|null|302.35|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|29.2|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3SESF-SST|ICOADS-302-M3SESF|0|2016-04-11 15:00:00|2|8|-36.40|-10.70|0|null|0|null|95|null|302.35|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|29.2|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3SLTZ-SST|ICOADS-302-M3SLTZ|0|2016-04-11 16:00:00|2|8|-36.40|-10.70|0|null|0|null|95|null|302.25|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|29.1|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3SSTJ-SST|ICOADS-302-M3SSTJ|0|2016-04-11 17:00:00|2|8|-36.30|-10.60|0|null|0|null|95|null|302.25|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|29.1|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3T07Q-SST|ICOADS-302-M3T07Q|0|2016-04-11 18:00:00|2|8|-36.10|-10.50|0|null|0|null|95|null|302.25|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|29.1|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3T7A8-SST|ICOADS-302-M3T7A8|0|2016-04-11 19:00:00|2|8|-35.90|-10.50|0|null|0|null|95|null|302.35|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|29.2|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3TECS-SST|ICOADS-302-M3TECS|0|2016-04-11 20:00:00|2|8|-35.80|-10.40|0|null|0|null|95|null|302.25|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|29.1|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3TLF8-SST|ICOADS-302-M3TLF8|0|2016-04-11 21:00:00|2|8|-35.70|-10.40|0|null|0|null|95|null|302.35|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|29.2|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3TSBZ-SST|ICOADS-302-M3TSBZ|0|2016-04-11 22:00:00|2|8|-35.70|-10.40|0|null|0|null|95|null|302.35|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|29.2|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-ZNJT9A-SST|ICOADS-302-ZNJT9A|0|2016-04-11 23:00:00|2|8|-35.70|-10.40|0|null|0|null|95|null|302.35|2|null|5|null|0|null|1|null|null|null|null|null|3|0|null|null|5|3|null|60|null|29.2|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-172-798-2016-4
ICOADS-302-M3U3Q9-SST|ICOADS-302-M3U3Q9|0|2016-04-12 00:00:00|2|8|-35.60|-10.50|0|null|0|null|95|null|302.35|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|29.2|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3UAQC-SST|ICOADS-302-M3UAQC|0|2016-04-12 01:00:00|2|8|-35.50|-10.50|0|null|0|null|95|null|302.15|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|29.0|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3UHMH-SST|ICOADS-302-M3UHMH|0|2016-04-12 02:00:00|2|8|-35.50|-10.50|0|null|0|null|95|null|302.05|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|28.9|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3UOXL-SST|ICOADS-302-M3UOXL|0|2016-04-12 03:00:00|2|8|-35.40|-10.40|0|null|0|null|95|null|302.15|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|29.0|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3UVMM-SST|ICOADS-302-M3UVMM|0|2016-04-12 04:00:00|2|8|-35.30|-10.20|0|null|0|null|95|null|302.05|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|28.9|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3V2LQ-SST|ICOADS-302-M3V2LQ|0|2016-04-12 05:00:00|2|8|-35.30|-10.00|0|null|0|null|95|null|302.15|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|29.0|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3V9ZV-SST|ICOADS-302-M3V9ZV|0|2016-04-12 06:00:00|2|8|-35.20|-9.90|0|null|0|null|95|null|302.05|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|28.9|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3VH5G-SST|ICOADS-302-M3VH5G|0|2016-04-12 07:00:00|2|8|-35.10|-9.70|0|null|0|null|95|null|302.05|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|28.9|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3VOAE-SST|ICOADS-302-M3VOAE|0|2016-04-12 08:00:00|2|8|-35.00|-9.50|0|null|0|null|95|null|302.05|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|28.9|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3VVIM-SST|ICOADS-302-M3VVIM|0|2016-04-12 09:00:00|2|8|-35.00|-9.40|0|null|0|null|95|null|302.05|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|28.9|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
