ICOADS-302-RGB6I6|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|25|DBLK|14|5|6.4|80.2|11|null|0|0|1.5|180.0|null|0.0|0.0|null|null|2|2020-10-01 10:00:00|9|3600|2|null|null|null|1|1|{ICOADS-302-XRCJ4U}|2025-08-02 06:36:55|2025-08-02 06:36:55. Initial conversion from ICOADS R3.0.2T NRT; 2025-08-05 23:12:34. ('duplicate_status', 'Added duplicate information - flag'); 2025-08-05 23:12:34. ('duplicates', 'Added duplicate information - duplicates');2025-08-06 07:47:16. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:11:14. metadata fix;2025-12-03 08:37:16. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-10|RGB6I6
ICOADS-302-RGBC3D|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|25|DBLK|14|5|6.7|80.1|11|null|0|0|4.1|135.0|null|0.0|0.0|null|null|2|2020-10-01 11:00:00|9|3600|2|null|null|null|1|1|{ICOADS-302-XRCFZR}|2025-08-02 06:36:55|2025-08-02 06:36:55. Initial conversion from ICOADS R3.0.2T NRT; 2025-08-05 23:12:34. ('duplicate_status', 'Added duplicate information - flag'); 2025-08-05 23:12:34. ('duplicates', 'Added duplicate information - duplicates');2025-08-06 07:47:16. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:11:14. metadata fix;2025-12-03 08:37:16. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-10|RGBC3D
ICOADS-302-RGBHN8|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|25|DBLK|14|5|6.9|80.0|11|null|0|0|4.1|135.0|null|0.0|0.0|null|null|2|2020-10-01 12:00:00|9|3600|2|null|null|null|1|1|{ICOADS-302-XRCCVY}|2025-08-02 06:36:55|2025-08-02 06:36:55. Initial conversion from ICOADS R3.0.2T NRT; 2025-08-05 23:12:34. ('duplicate_status', 'Added duplicate information - flag'); 2025-08-05 23:12:34. ('duplicates', 'Added duplicate information - duplicates');2025-08-06 07:47:16. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:11:14. metadata fix;2025-12-03 08:37:16. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-10|RGBHN8
ICOADS-302-RGBNHT|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|25|DBLK|14|5|7.2|79.9|11|null|0|0|4.1|180.0|null|0.0|0.0|null|null|2|2020-10-01 13:00:00|9|3600|2|null|null|null|1|1|{ICOADS-302-XRC9KZ}|2025-08-02 06:36:55|2025-08-02 06:36:55. Initial conversion from ICOADS R3.0.2T NRT; 2025-08-05 23:12:34. ('duplicate_status', 'Added duplicate information - flag'); 2025-08-05 23:12:34. ('duplicates', 'Added duplicate information - duplicates');2025-08-06 07:47:16. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:11:14. metadata fix;2025-12-03 08:37:16. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-10|RGBNHT
ICOADS-302-RGBT2L|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|25|DBLK|14|5|7.4|79.8|11|null|0|0|4.1|180.0|null|0.0|0.0|null|null|2|2020-10-01 14:00:00|9|3600|2|null|null|null|1|1|{ICOADS-302-XRC6GH}|2025-08-02 06:36:55|2025-08-02 06:36:55. Initial conversion from ICOADS R3.0.2T NRT; 2025-08-05 23:12:34. ('duplicate_status', 'Added duplicate information - flag'); 2025-08-05 23:12:34. ('duplicates', 'Added duplicate information - duplicates');2025-08-06 07:47:16. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:11:14. metadata fix;2025-12-03 08:37:16. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-10|RGBT2L
ICOADS-302-RGBYKU|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|25|DBLK|14|5|7.6|79.7|11|null|0|0|4.1|180.0|null|0.0|0.0|null|null|2|2020-10-01 15:00:00|9|3600|2|null|null|null|1|1|{ICOADS-302-XRC3J3}|2025-08-02 06:36:55|2025-08-02 06:36:55. Initial conversion from ICOADS R3.0.2T NRT; 2025-08-05 23:12:34. ('duplicate_status', 'Added duplicate information - flag'); 2025-08-05 23:12:34. ('duplicates', 'Added duplicate information - duplicates');2025-08-06 07:47:16. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:11:14. metadata fix;2025-12-03 08:37:16. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-10|RGBYKU
ICOADS-302-RGC3JH|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|25|DBLK|14|5|7.8|79.6|11|null|0|0|4.1|180.0|null|0.0|0.0|null|null|2|2020-10-01 16:00:00|9|3600|2|null|null|null|1|1|{ICOADS-302-XRC0R8}|2025-08-02 06:36:55|2025-08-02 06:36:55. Initial conversion from ICOADS R3.0.2T NRT; 2025-08-05 23:12:34. ('duplicate_status', 'Added duplicate information - flag'); 2025-08-05 23:12:34. ('duplicates', 'Added duplicate information - duplicates');2025-08-06 07:47:16. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:11:14. metadata fix;2025-12-03 08:37:16. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-10|RGC3JH
ICOADS-302-RGC7UD|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|25|DBLK|14|5|8.1|79.5|11|null|0|0|4.1|180.0|null|0.0|0.0|null|null|2|2020-10-01 17:00:00|9|3600|2|null|null|null|1|1|{ICOADS-302-XRBXM3}|2025-08-02 06:36:55|2025-08-02 06:36:55. Initial conversion from ICOADS R3.0.2T NRT; 2025-08-05 23:12:34. ('duplicate_status', 'Added duplicate information - flag'); 2025-08-05 23:12:34. ('duplicates', 'Added duplicate information - duplicates');2025-08-06 07:47:16. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:11:14. metadata fix;2025-12-03 08:37:16. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-10|RGC7UD
ICOADS-302-RGCDAF|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|25|DBLK|14|5|8.3|79.3|11|null|0|0|4.1|180.0|null|0.0|0.0|null|null|2|2020-10-01 18:00:00|9|3600|2|null|null|null|1|1|{ICOADS-302-XRBUF2}|2025-08-02 06:36:55|2025-08-02 06:36:55. Initial conversion from ICOADS R3.0.2T NRT; 2025-08-05 23:12:34. ('duplicate_status', 'Added duplicate information - flag'); 2025-08-05 23:12:34. ('duplicates', 'Added duplicate information - duplicates');2025-08-06 07:47:16. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:11:14. metadata fix;2025-12-03 08:37:16. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-10|RGCDAF
ICOADS-302-RGCJ5V|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|25|DBLK|14|5|8.6|79.2|11|null|0|0|4.1|180.0|null|0.0|0.0|null|null|2|2020-10-01 19:00:00|9|3600|2|null|null|null|1|1|{ICOADS-302-XRBR24}|2025-08-02 06:36:55|2025-08-02 06:36:55. Initial conversion from ICOADS R3.0.2T NRT; 2025-08-05 23:12:34. ('duplicate_status', 'Added duplicate information - flag'); 2025-08-05 23:12:34. ('duplicates', 'Added duplicate information - duplicates');2025-08-06 07:47:16. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:11:14. metadata fix;2025-12-03 08:37:16. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-10|RGCJ5V
ICOADS-302-RGCOSX|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|25|DBLK|14|5|8.8|79.1|11|null|0|0|4.1|180.0|null|0.0|0.0|null|null|2|2020-10-01 20:00:00|9|3600|2|null|null|null|1|1|{ICOADS-302-XRBNUH}|2025-08-02 06:36:55|2025-08-02 06:36:55. Initial conversion from ICOADS R3.0.2T NRT; 2025-08-05 23:12:34. ('duplicate_status', 'Added duplicate information - flag'); 2025-08-05 23:12:34. ('duplicates', 'Added duplicate information - duplicates');2025-08-06 07:47:16. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:11:14. metadata fix;2025-12-03 08:37:16. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-10|RGCOSX
ICOADS-302-RGCUFZ|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|25|DBLK|14|5|9.1|78.9|11|null|0|0|4.1|180.0|null|0.0|0.0|null|null|2|2020-10-01 21:00:00|9|3600|2|null|null|null|1|1|{ICOADS-302-XRBKUL}|2025-08-02 06:36:55|2025-08-02 06:36:55. Initial conversion from ICOADS R3.0.2T NRT; 2025-08-05 23:12:34. ('duplicate_status', 'Added duplicate information - flag'); 2025-08-05 23:12:34. ('duplicates', 'Added duplicate information - duplicates');2025-08-06 07:47:16. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:11:14. metadata fix;2025-12-03 08:37:16. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-10|RGCUFZ
ICOADS-302-RGD03Y|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|25|DBLK|14|5|9.3|78.8|11|null|0|0|4.1|180.0|null|0.0|0.0|null|null|2|2020-10-01 22:00:00|9|3600|2|null|null|null|1|1|{ICOADS-302-XRBI06}|2025-08-02 06:36:55|2025-08-02 06:36:55. Initial conversion from ICOADS R3.0.2T NRT; 2025-08-05 23:12:34. ('duplicate_status', 'Added duplicate information - flag'); 2025-08-05 23:12:34. ('duplicates', 'Added duplicate information - duplicates');2025-08-06 07:47:16. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:11:14. metadata fix;2025-12-03 08:37:16. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-10|RGD03Y
ICOADS-302-RGD5RY|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|25|DBLK|14|5|9.5|78.7|11|null|0|0|4.1|180.0|null|0.0|0.0|null|null|2|2020-10-01 23:00:00|9|3600|2|null|null|null|1|1|{ICOADS-302-XRBESG}|2025-08-02 06:36:55|2025-08-02 06:36:55. Initial conversion from ICOADS R3.0.2T NRT; 2025-08-05 23:12:34. ('duplicate_status', 'Added duplicate information - flag'); 2025-08-05 23:12:34. ('duplicates', 'Added duplicate information - duplicates');2025-08-06 07:47:16. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:11:14. metadata fix;2025-12-03 08:37:16. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-10|RGD5RY
ICOADS-302-RGDBE2|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|25|DBLK|14|5|9.8|78.5|11|null|0|0|4.1|180.0|null|0.0|0.0|null|null|2|2020-10-02 00:00:00|9|3600|2|null|null|null|1|1|{ICOADS-302-XRBBXR}|2025-08-02 06:36:55|2025-08-02 06:36:55. Initial conversion from ICOADS R3.0.2T NRT; 2025-08-05 23:12:34. ('duplicate_status', 'Added duplicate information - flag'); 2025-08-05 23:12:34. ('duplicates', 'Added duplicate information - duplicates');2025-08-06 07:47:16. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:11:14. metadata fix;2025-12-03 08:37:16. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-10|RGDBE2
ICOADS-302-RGDH7E|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|25|DBLK|14|5|10.0|78.4|11|null|0|0|4.1|180.0|null|0.0|0.0|null|null|2|2020-10-02 01:00:00|9|3600|2|null|null|null|1|1|{ICOADS-302-XRB8WV}|2025-08-02 06:36:55|2025-08-02 06:36:55. Initial conversion from ICOADS R3.0.2T NRT; 2025-08-05 23:12:34. ('duplicate_status', 'Added duplicate information - flag'); 2025-08-05 23:12:34. ('duplicates', 'Added duplicate information - duplicates');2025-08-06 07:47:16. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:11:14. metadata fix;2025-12-03 08:37:16. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-10|RGDH7E
ICOADS-302-RGDMTF|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|25|DBLK|14|5|10.2|78.3|11|null|0|0|4.1|180.0|null|0.0|0.0|null|null|2|2020-10-02 02:00:00|9|3600|2|null|null|null|1|1|{ICOADS-302-XRB5QM}|2025-08-02 06:36:55|2025-08-02 06:36:55. Initial conversion from ICOADS R3.0.2T NRT; 2025-08-05 23:12:34. ('duplicate_status', 'Added duplicate information - flag'); 2025-08-05 23:12:34. ('duplicates', 'Added duplicate information - duplicates');2025-08-06 07:47:16. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:11:14. metadata fix;2025-12-03 08:37:16. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-10|RGDMTF
ICOADS-302-RGDSGI|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|25|DBLK|14|5|10.5|78.1|11|null|0|0|4.1|180.0|null|0.0|0.0|null|null|2|2020-10-02 03:00:00|9|3600|2|null|null|null|1|1|{ICOADS-302-XRB2S9}|2025-08-02 06:36:55|2025-08-02 06:36:55. Initial conversion from ICOADS R3.0.2T NRT; 2025-08-05 23:12:34. ('duplicate_status', 'Added duplicate information - flag'); 2025-08-05 23:12:34. ('duplicates', 'Added duplicate information - duplicates');2025-08-06 07:47:16. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:11:14. metadata fix;2025-12-03 08:37:16. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-10|RGDSGI
ICOADS-302-RGDY49|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|25|DBLK|14|5|11.0|78.1|11|null|0|0|4.1|135.0|null|0.0|0.0|null|null|2|2020-10-02 04:00:00|9|3600|2|null|null|null|1|1|{ICOADS-302-XRAZZ5}|2025-08-02 06:36:55|2025-08-02 06:36:55. Initial conversion from ICOADS R3.0.2T NRT; 2025-08-05 23:12:34. ('duplicate_status', 'Added duplicate information - flag'); 2025-08-05 23:12:34. ('duplicates', 'Added duplicate information - duplicates');2025-08-06 07:47:16. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:11:14. metadata fix;2025-12-03 08:37:16. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-10|RGDY49
ICOADS-302-RGE3QH|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|25|DBLK|14|5|11.8|78.1|11|null|0|0|4.1|135.0|null|0.0|0.0|null|null|2|2020-10-02 05:00:00|9|3600|2|null|null|null|1|1|{ICOADS-302-XRAWS7}|2025-08-02 06:36:55|2025-08-02 06:36:55. Initial conversion from ICOADS R3.0.2T NRT; 2025-08-05 23:12:34. ('duplicate_status', 'Added duplicate information - flag'); 2025-08-05 23:12:34. ('duplicates', 'Added duplicate information - duplicates');2025-08-06 07:47:16. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:11:14. metadata fix;2025-12-03 08:37:16. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-10|RGE3QH
ICOADS-302-RGE9BR|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|25|DBLK|14|5|12.5|78.1|11|null|0|0|4.1|90.0|null|0.0|0.0|null|null|2|2020-10-02 06:00:00|9|3600|2|null|null|null|1|1|{ICOADS-302-XRATLZ}|2025-08-02 06:36:55|2025-08-02 06:36:55. Initial conversion from ICOADS R3.0.2T NRT; 2025-08-05 23:12:34. ('duplicate_status', 'Added duplicate information - flag'); 2025-08-05 23:12:34. ('duplicates', 'Added duplicate information - duplicates');2025-08-06 07:47:16. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:11:14. metadata fix;2025-12-03 08:37:16. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-10|RGE9BR
ICOADS-302-RGEF5P|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|25|DBLK|14|5|13.3|78.1|11|null|0|0|4.1|90.0|null|0.0|0.0|null|null|2|2020-10-02 07:00:00|9|3600|2|null|null|null|1|1|{ICOADS-302-XRAQ9Z}|2025-08-02 06:36:55|2025-08-02 06:36:55. Initial conversion from ICOADS R3.0.2T NRT; 2025-08-05 23:12:34. ('duplicate_status', 'Added duplicate information - flag'); 2025-08-05 23:12:34. ('duplicates', 'Added duplicate information - duplicates');2025-08-06 07:47:16. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:11:14. metadata fix;2025-12-03 08:37:16. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-10|RGEF5P
ICOADS-302-RGEKRE|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|25|DBLK|14|5|14.1|78.2|11|null|0|0|4.1|90.0|null|0.0|0.0|null|null|2|2020-10-02 08:00:00|9|3600|2|null|null|null|1|1|{ICOADS-302-XRAN3V}|2025-08-02 06:36:55|2025-08-02 06:36:55. Initial conversion from ICOADS R3.0.2T NRT; 2025-08-05 23:12:34. ('duplicate_status', 'Added duplicate information - flag'); 2025-08-05 23:12:34. ('duplicates', 'Added duplicate information - duplicates');2025-08-06 07:47:16. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:11:14. metadata fix;2025-12-03 08:37:16. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-10|RGEKRE
ICOADS-302-RGEQCZ|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|25|DBLK|14|5|14.8|78.2|11|null|0|0|4.1|90.0|null|0.0|0.0|null|null|2|2020-10-02 09:00:00|9|3600|2|null|null|null|0|1|{ICOADS-302-XRAK5T}|2025-08-02 06:36:55|2025-08-02 06:36:55. Initial conversion from ICOADS R3.0.2T NRT; 2025-08-05 23:12:34. ('duplicate_status', 'Added duplicate information - flag'); 2025-08-05 23:12:34. ('duplicates', 'Added duplicate information - duplicates');2025-08-06 07:47:16. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:11:14. metadata fix;2025-09-30 20:02:25. Position, tracking and parameter QC flags added;2025-12-03 08:37:16. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-10|RGEQCZ
ICOADS-302-RGEVYL|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|25|DBLK|14|5|15.3|78.3|11|null|0|0|4.1|90.0|null|0.0|0.0|null|null|2|2020-10-02 10:00:00|9|3600|2|null|null|null|1|1|{ICOADS-302-XRAHCV}|2025-08-02 06:36:55|2025-08-02 06:36:55. Initial conversion from ICOADS R3.0.2T NRT; 2025-08-05 23:12:34. ('duplicate_status', 'Added duplicate information - flag'); 2025-08-05 23:12:34. ('duplicates', 'Added duplicate information - duplicates');2025-08-06 07:47:16. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:11:14. metadata fix;2025-12-03 08:37:16. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-10|RGEVYL
ICOADS-302-RGF1KJ|null|null|{1,7,10,11}|{5,7,56}|0|POLARSTERN|2|2|25|DBLK|14|5|15.3|78.3|11|null|0|0|1.5|90.0|null|0.0|0.0|null|null|2|2020-10-02 11:00:00|9|3600|2|null|null|null|1|1|{ICOADS-302-XRAE6Q}|2025-08-02 06:36:55|2025-08-02 06:36:55. Initial conversion from ICOADS R3.0.2T NRT; 2025-08-05 23:12:34. ('duplicate_status', 'Added duplicate information - flag'); 2025-08-05 23:12:34. ('duplicates', 'Added duplicate information - duplicates');2025-08-06 07:47:16. Performed report_timestamp (date_time) and primary_station_id validation;2025-08-07 07:11:14. metadata fix;2025-12-03 08:37:16. metadata fix|null|null|ICOADS-3-0-2T-114-992-2020-10|RGF1KJ
